,date,neighbourhood,property type,daily rate,annual rate
2311,2015-11,Mission,Apartment,$695.00,253675.0
2312,2015-11,Mission,Apartment,$200.00,73000.0
2313,2015-11,Mission,House,$410.00,149650.0
2314,2015-11,Mission,Apartment,$161.00,58765.0
2315,2015-11,Mission,Apartment,$299.00,109135.0
2316,2015-11,Mission,House,$224.00,81760.0
2317,2015-11,Mission,Apartment,$149.00,54385.0
2318,2015-11,Mission,House,$230.00,83950.0
2319,2015-11,Mission,Condominium,$300.00,109500.0
2320,2015-11,Mission,House,$300.00,109500.0
2321,2015-11,Mission,Apartment,$60.00,21900.0
2322,2015-11,Mission,House,$175.00,63875.0
2323,2015-11,Mission,Apartment,$800.00,292000.0
2324,2015-11,Mission,Apartment,$166.00,60590.0
2325,2015-11,Mission,Apartment,$145.00,52925.0
2326,2015-11,Mission,House,$540.00,197100.0
2327,2015-11,Mission,Apartment,$149.00,54385.0
2328,2015-11,Mission,Condominium,$275.00,100375.0
2329,2015-11,Mission,Condominium,$170.00,62050.0
2330,2015-11,Mission,House,$150.00,54750.0
2331,2015-11,Mission,Apartment,$161.00,58765.0
2332,2015-11,Mission,Apartment,$111.00,40515.0
2333,2015-11,Mission,Apartment,$225.00,82125.0
2334,2015-11,Mission,Apartment,$200.00,73000.0
2335,2015-11,Mission,Apartment,$120.00,43800.0
2336,2015-11,Mission,House,$125.00,45625.0
2337,2015-11,Mission,Apartment,$130.00,47450.0
2338,2015-11,Mission,House,$75.00,27375.0
2339,2015-11,Mission,Bed & Breakfast,$499.00,182135.0
2340,2015-11,Mission,Townhouse,$93.00,33945.0
2341,2015-11,Mission,Apartment,$185.00,67525.0
2342,2015-11,Mission,Apartment,$185.00,67525.0
2343,2015-11,Mission,Apartment,$189.00,68985.0
2344,2015-11,Mission,Apartment,$395.00,144175.0
2345,2015-11,Mission,Apartment,$150.00,54750.0
2346,2015-11,Mission,Apartment,$90.00,32850.0
2347,2015-11,Mission,House,$65.00,23725.0
2348,2015-11,Mission,Apartment,$196.00,71540.0
2349,2015-11,Mission,Apartment,$120.00,43800.0
2350,2015-11,Mission,Apartment,$150.00,54750.0
2351,2015-11,Mission,Apartment,$90.00,32850.0
2352,2015-11,Mission,House,$200.00,73000.0
2353,2015-11,Mission,Apartment,$70.00,25550.0
2354,2015-11,Mission,Apartment,$160.00,58400.0
2355,2015-11,Mission,House,$100.00,36500.0
2356,2015-11,Mission,Apartment,$167.00,60955.0
2357,2015-11,Mission,Apartment,$200.00,73000.0
2358,2015-11,Mission,Condominium,$475.00,173375.0
2359,2015-11,Mission,Apartment,$116.00,42340.0
2360,2015-11,Mission,House,$190.00,69350.0
2361,2015-11,Mission,Apartment,$100.00,36500.0
2362,2015-11,Mission,Apartment,$100.00,36500.0
2363,2015-11,Mission,House,$86.00,31390.0
2364,2015-11,Mission,Apartment,$85.00,31025.0
2365,2015-11,Mission,Apartment,$160.00,58400.0
2366,2015-11,Mission,Condominium,$185.00,67525.0
2367,2015-11,Mission,Apartment,$350.00,127750.0
2368,2015-11,Mission,Apartment,$80.00,29200.0
2369,2015-11,Mission,Apartment,$100.00,36500.0
2370,2015-11,Mission,Apartment,$149.00,54385.0
2371,2015-11,Mission,Apartment,$225.00,82125.0
2372,2015-11,Mission,House,$150.00,54750.0
2373,2015-11,Mission,House,$364.00,132860.0
2374,2015-11,Mission,Apartment,$325.00,118625.0
2375,2015-11,Mission,Loft,$349.00,127385.0
2376,2015-11,Mission,House,$270.00,98550.0
2377,2015-11,Mission,Apartment,$699.00,255135.0
2378,2015-11,Mission,Apartment,$65.00,23725.0
2379,2015-11,Mission,House,$375.00,136875.0
2380,2015-11,Mission,House,$149.00,54385.0
2381,2015-11,Mission,Apartment,$105.00,38325.0
2382,2015-11,Mission,House,$250.00,91250.0
2383,2015-11,Mission,Apartment,$225.00,82125.0
2384,2015-11,Mission,Apartment,$92.00,33580.0
2385,2015-11,Mission,House,$99.00,36135.0
2386,2015-11,Mission,Apartment,$295.00,107675.0
2387,2015-11,Mission,House,$215.00,78475.0
2388,2015-11,Mission,Apartment,$135.00,49275.0
2389,2015-11,Mission,Apartment,$115.00,41975.0
2390,2015-11,Mission,House,$49.00,17885.0
2391,2015-11,Mission,Apartment,$174.00,63510.0
2392,2015-11,Mission,Apartment,$390.00,142350.0
2393,2015-11,Mission,Apartment,$289.00,105485.0
2394,2015-11,Mission,Apartment,$299.00,109135.0
2395,2015-11,Mission,Condominium,$125.00,45625.0
2396,2015-11,Mission,Apartment,$149.00,54385.0
2397,2015-11,Mission,Apartment,$110.00,40150.0
2398,2015-11,Mission,Apartment,$85.00,31025.0
2399,2015-11,Mission,Apartment,$222.00,81030.0
2400,2015-11,Mission,Apartment,$300.00,109500.0
2401,2015-11,Mission,Apartment,$130.00,47450.0
2402,2015-11,Mission,House,$650.00,237250.0
2403,2015-11,Mission,Apartment,$151.00,55115.0
2404,2015-11,Mission,House,$180.00,65700.0
2405,2015-11,Mission,Apartment,$200.00,73000.0
2406,2015-11,Mission,Apartment,$268.00,97820.0
2407,2015-11,Mission,Apartment,$500.00,182500.0
2408,2015-11,Mission,Apartment,$110.00,40150.0
2409,2015-11,Mission,House,$650.00,237250.0
2410,2015-11,Mission,House,$84.00,30660.0
2411,2015-11,Mission,Apartment,$200.00,73000.0
2412,2015-11,Mission,House,$350.00,127750.0
2413,2015-11,Mission,Apartment,$125.00,45625.0
2414,2015-11,Mission,House,$65.00,23725.0
2415,2015-11,Mission,Loft,$249.00,90885.0
2416,2015-11,Mission,Apartment,$150.00,54750.0
2417,2015-11,Mission,House,$65.00,23725.0
2418,2015-11,Mission,Apartment,$204.00,74460.0
2419,2015-11,Mission,House,$200.00,73000.0
2420,2015-11,Mission,House,$650.00,237250.0
2421,2015-11,Mission,Apartment,$179.00,65335.0
2422,2015-11,Mission,House,$65.00,23725.0
2423,2015-11,Mission,Apartment,$165.00,60225.0
2424,2015-11,Mission,House,$500.00,182500.0
2425,2015-11,Mission,Apartment,$115.00,41975.0
2426,2015-11,Mission,Apartment,$99.00,36135.0
2427,2015-11,Mission,Apartment,$80.00,29200.0
2428,2015-11,Mission,Apartment,$83.00,30295.0
2429,2015-11,Mission,House,$69.00,25185.0
2430,2015-11,Mission,Apartment,$175.00,63875.0
2431,2015-11,Mission,Apartment,$250.00,91250.0
2432,2015-11,Mission,Apartment,$450.00,164250.0
2433,2015-11,Mission,Apartment,$90.00,32850.0
2434,2015-11,Mission,House,$75.00,27375.0
2435,2015-11,Mission,Apartment,$195.00,71175.0
2436,2015-11,Mission,Apartment,$205.00,74825.0
2437,2015-11,Mission,Apartment,$120.00,43800.0
2438,2015-11,Mission,Apartment,$149.00,54385.0
2439,2015-11,Mission,Apartment,$210.00,76650.0
2440,2015-11,Mission,Apartment,$45.00,16425.0
2441,2015-11,Mission,House,"$1,500.00",547500.0
2442,2015-11,Mission,Apartment,$230.00,83950.0
2443,2015-11,Mission,House,$110.00,40150.0
2444,2015-11,Mission,House,$65.00,23725.0
2445,2015-11,Mission,Apartment,$400.00,146000.0
2446,2015-11,Mission,Apartment,$200.00,73000.0
2447,2015-11,Mission,Apartment,$100.00,36500.0
2448,2015-11,Mission,Loft,$180.00,65700.0
2449,2015-11,Mission,Apartment,$100.00,36500.0
2450,2015-11,Mission,House,$65.00,23725.0
2451,2015-11,Mission,Apartment,$110.00,40150.0
2452,2015-11,Mission,Apartment,$135.00,49275.0
2453,2015-11,Mission,Apartment,$140.00,51100.0
2454,2015-11,Mission,Apartment,$250.00,91250.0
2455,2015-11,Mission,Apartment,$180.00,65700.0
2456,2015-11,Mission,House,$85.00,31025.0
2457,2015-11,Mission,Apartment,$100.00,36500.0
2458,2015-11,Mission,Apartment,$279.00,101835.0
2459,2015-11,Mission,Loft,$175.00,63875.0
2460,2015-11,Mission,House,$349.00,127385.0
2461,2015-11,Mission,Apartment,$230.00,83950.0
2462,2015-11,Mission,House,$475.00,173375.0
2463,2015-11,Mission,Apartment,$300.00,109500.0
2464,2015-11,Mission,Condominium,$850.00,310250.0
2465,2015-11,Mission,House,$99.00,36135.0
2466,2015-11,Mission,Dorm,$65.00,23725.0
2467,2015-11,Mission,Apartment,$125.00,45625.0
2468,2015-11,Mission,Apartment,$223.00,81395.0
2469,2015-11,Mission,Apartment,$50.00,18250.0
2470,2015-11,Mission,Apartment,$75.00,27375.0
2471,2015-11,Mission,Apartment,$250.00,91250.0
2472,2015-11,Mission,Apartment,$275.00,100375.0
2473,2015-11,Mission,Dorm,$70.00,25550.0
2474,2015-11,Mission,Townhouse,$139.00,50735.0
2475,2015-11,Mission,Apartment,$100.00,36500.0
2476,2015-11,Mission,House,$260.00,94900.0
2477,2015-11,Mission,Apartment,$100.00,36500.0
2478,2015-11,Mission,Apartment,$239.00,87235.0
2479,2015-11,Mission,Apartment,$75.00,27375.0
2480,2015-11,Mission,Apartment,$70.00,25550.0
2481,2015-11,Mission,Apartment,$250.00,91250.0
2482,2015-11,Mission,Apartment,$110.00,40150.0
2483,2015-11,Mission,Apartment,$120.00,43800.0
2484,2015-11,Mission,Apartment,$180.00,65700.0
2485,2015-11,Mission,House,$250.00,91250.0
2486,2015-11,Mission,Apartment,$147.00,53655.0
2487,2015-11,Mission,House,$130.00,47450.0
2488,2015-11,Mission,House,$170.00,62050.0
2489,2015-11,Mission,Apartment,$49.00,17885.0
2490,2015-11,Mission,Apartment,$120.00,43800.0
2491,2015-11,Mission,Apartment,$359.00,131035.0
2492,2015-11,Mission,House,$150.00,54750.0
2493,2015-11,Mission,House,$169.00,61685.0
2494,2015-11,Mission,Apartment,$239.00,87235.0
2495,2015-11,Mission,Apartment,$85.00,31025.0
2496,2015-11,Mission,Apartment,$195.00,71175.0
2497,2015-11,Mission,Apartment,$200.00,73000.0
2498,2015-11,Mission,House,$65.00,23725.0
2499,2015-11,Mission,Apartment,$115.00,41975.0
2500,2015-11,Mission,Apartment,$95.00,34675.0
2501,2015-11,Mission,Apartment,$80.00,29200.0
2502,2015-11,Mission,House,$125.00,45625.0
2503,2015-11,Mission,Apartment,$95.00,34675.0
2504,2015-11,Mission,House,$99.00,36135.0
2505,2015-11,Mission,House,$300.00,109500.0
2506,2015-11,Mission,House,$155.00,56575.0
2507,2015-11,Mission,Apartment,$650.00,237250.0
2508,2015-11,Mission,Apartment,$250.00,91250.0
2509,2015-11,Mission,Apartment,$80.00,29200.0
2510,2015-11,Mission,Apartment,$89.00,32485.0
2511,2015-11,Mission,House,"$1,690.00",616850.0
2512,2015-11,Mission,Apartment,$125.00,45625.0
2513,2015-11,Mission,Apartment,$169.00,61685.0
2514,2015-11,Mission,House,$290.00,105850.0
2515,2015-11,Mission,House,$84.00,30660.0
2516,2015-11,Mission,House,$300.00,109500.0
2517,2015-11,Mission,Apartment,$363.00,132495.0
2518,2015-11,Mission,Apartment,$49.00,17885.0
2519,2015-11,Mission,Apartment,$225.00,82125.0
2520,2015-11,Mission,House,$49.00,17885.0
2521,2015-11,Mission,Apartment,$150.00,54750.0
2522,2015-11,Mission,House,$450.00,164250.0
2523,2015-11,Mission,House,$49.00,17885.0
2524,2015-11,Mission,Apartment,$375.00,136875.0
2525,2015-11,Mission,Apartment,$400.00,146000.0
2526,2015-11,Mission,Apartment,$130.00,47450.0
2527,2015-11,Mission,Apartment,$185.00,67525.0
2528,2015-11,Mission,Apartment,$195.00,71175.0
2529,2015-11,Mission,Apartment,$130.00,47450.0
2530,2015-11,Mission,House,$75.00,27375.0
2531,2015-11,Mission,House,$80.00,29200.0
2532,2015-11,Mission,House,$204.00,74460.0
2533,2015-11,Mission,Apartment,$375.00,136875.0
2534,2015-11,Mission,Apartment,$139.00,50735.0
2535,2015-11,Mission,House,$295.00,107675.0
2536,2015-11,Mission,Apartment,$335.00,122275.0
2537,2015-11,Mission,House,$140.00,51100.0
2538,2015-11,Mission,Apartment,$125.00,45625.0
2539,2015-11,Mission,Townhouse,$115.00,41975.0
2540,2015-11,Mission,Apartment,$200.00,73000.0
2541,2015-11,Mission,Apartment,$180.00,65700.0
2542,2015-11,Mission,Apartment,$55.00,20075.0
2543,2015-11,Mission,Apartment,$140.00,51100.0
2544,2015-11,Mission,Apartment,$299.00,109135.0
2545,2015-11,Mission,Apartment,$330.00,120450.0
2546,2015-11,Mission,Apartment,$125.00,45625.0
2547,2015-11,Mission,Apartment,$260.00,94900.0
2548,2015-11,Mission,Apartment,$138.00,50370.0
2549,2015-11,Mission,Apartment,$298.00,108770.0
2550,2015-11,Mission,Apartment,$49.00,17885.0
2551,2015-11,Mission,Apartment,$250.00,91250.0
2552,2015-11,Mission,Apartment,$200.00,73000.0
2553,2015-11,Mission,Apartment,$158.00,57670.0
2554,2015-11,Mission,House,$49.00,17885.0
2555,2015-11,Mission,Apartment,$75.00,27375.0
2556,2015-11,Mission,House,$195.00,71175.0
2557,2015-11,Mission,House,$125.00,45625.0
2558,2015-11,Mission,Apartment,$175.00,63875.0
2559,2015-11,Mission,Apartment,$80.00,29200.0
2560,2015-11,Mission,Apartment,$90.00,32850.0
2561,2015-11,Mission,Apartment,$655.00,239075.0
2562,2015-11,Mission,House,$79.00,28835.0
2563,2015-11,Mission,Apartment,$150.00,54750.0
2564,2015-11,Mission,Apartment,$204.00,74460.0
2565,2015-11,Mission,House,$105.00,38325.0
2566,2015-11,Mission,Apartment,$300.00,109500.0
2567,2015-11,Mission,Apartment,$950.00,346750.0
2568,2015-11,Mission,Apartment,$150.00,54750.0
2569,2015-11,Mission,Apartment,$80.00,29200.0
2570,2015-11,Mission,House,$65.00,23725.0
2571,2015-11,Mission,Apartment,$49.00,17885.0
2572,2015-11,Mission,House,$75.00,27375.0
2573,2015-11,Mission,House,$145.00,52925.0
2574,2015-11,Mission,Apartment,$190.00,69350.0
2575,2015-11,Mission,Apartment,$195.00,71175.0
2576,2015-11,Mission,Apartment,$179.00,65335.0
2577,2015-11,Mission,Apartment,$100.00,36500.0
2578,2015-11,Mission,Apartment,$245.00,89425.0
2579,2015-11,Mission,Apartment,$176.00,64240.0
2580,2015-11,Mission,House,$79.00,28835.0
2581,2015-11,Mission,House,$188.00,68620.0
2582,2015-11,Mission,Apartment,$135.00,49275.0
2583,2015-11,Mission,Apartment,$120.00,43800.0
2584,2015-11,Mission,Bed & Breakfast,$180.00,65700.0
2585,2015-11,Mission,House,$150.00,54750.0
2586,2015-11,Mission,Apartment,$125.00,45625.0
2587,2015-11,Mission,Apartment,$322.00,117530.0
2588,2015-11,Mission,House,$450.00,164250.0
2589,2015-11,Mission,Apartment,$300.00,109500.0
2590,2015-11,Mission,House,$49.00,17885.0
2591,2015-11,Mission,Apartment,$180.00,65700.0
2592,2015-11,Mission,Apartment,$200.00,73000.0
2593,2015-11,Mission,Apartment,$49.00,17885.0
2594,2015-11,Mission,Bed & Breakfast,$85.00,31025.0
2595,2015-11,Mission,Apartment,$150.00,54750.0
2596,2015-11,Mission,House,$65.00,23725.0
2597,2015-11,Mission,Apartment,$130.00,47450.0
2598,2015-11,Mission,House,$65.00,23725.0
2599,2015-11,Mission,Apartment,$50.00,18250.0
2600,2015-11,Mission,House,$65.00,23725.0
2601,2015-11,Mission,House,$65.00,23725.0
2602,2015-11,Mission,Apartment,$85.00,31025.0
2603,2015-11,Mission,Apartment,$10.00,3650.0
2604,2015-11,Mission,Apartment,$165.00,60225.0
2605,2015-11,Mission,House,$97.00,35405.0
2606,2015-11,Mission,House,$80.00,29200.0
2607,2015-11,Mission,Apartment,$130.00,47450.0
2608,2015-11,Mission,Loft,$111.00,40515.0
2609,2015-11,Mission,Apartment,$240.00,87600.0
2610,2015-11,Mission,Apartment,$225.00,82125.0
2611,2015-11,Mission,House,$65.00,23725.0
2612,2015-11,Mission,Apartment,$350.00,127750.0
2613,2015-11,Mission,Apartment,$95.00,34675.0
2614,2015-11,Mission,House,$65.00,23725.0
2615,2015-11,Mission,Apartment,$90.00,32850.0
2616,2015-11,Mission,Apartment,$90.00,32850.0
2617,2015-11,Mission,House,$95.00,34675.0
2618,2015-11,Mission,Apartment,$100.00,36500.0
2619,2015-11,Mission,House,$65.00,23725.0
2620,2015-11,Mission,Apartment,$99.00,36135.0
2621,2015-11,Mission,Apartment,$390.00,142350.0
2622,2015-11,Mission,Apartment,$269.00,98185.0
2623,2015-11,Mission,House,$120.00,43800.0
2624,2015-11,Mission,House,$65.00,23725.0
2625,2015-11,Mission,House,$130.00,47450.0
2626,2015-11,Mission,House,$180.00,65700.0
2627,2015-11,Mission,Loft,$65.00,23725.0
2628,2015-11,Mission,House,$325.00,118625.0
2629,2015-11,Mission,Apartment,$195.00,71175.0
2630,2015-11,Mission,Apartment,$140.00,51100.0
2631,2015-11,Mission,Apartment,$100.00,36500.0
2632,2015-11,Mission,Apartment,$110.00,40150.0
2633,2015-11,Mission,Apartment,$99.00,36135.0
2634,2015-11,Mission,Apartment,$90.00,32850.0
2635,2015-11,Mission,Apartment,$171.00,62415.0
2636,2015-11,Mission,Apartment,"$1,500.00",547500.0
2637,2015-11,Mission,Apartment,$174.00,63510.0
2638,2015-11,Mission,Other,$170.00,62050.0
2639,2015-11,Mission,House,$320.00,116800.0
2640,2015-11,Mission,Condominium,$175.00,63875.0
2641,2015-11,Mission,House,$110.00,40150.0
2642,2015-11,Mission,Apartment,$425.00,155125.0
2643,2015-11,Mission,Apartment,$204.00,74460.0
2644,2015-11,Mission,Apartment,$550.00,200750.0
2645,2015-11,Mission,Apartment,$100.00,36500.0
2646,2015-11,Mission,Apartment,$90.00,32850.0
2647,2015-11,Mission,House,$325.00,118625.0
2648,2015-11,Mission,Loft,$289.00,105485.0
2649,2015-11,Mission,Apartment,$60.00,21900.0
2650,2015-11,Mission,Apartment,$75.00,27375.0
2651,2015-11,Mission,Apartment,$194.00,70810.0
2652,2015-11,Mission,Apartment,$99.00,36135.0
2653,2015-11,Mission,House,$125.00,45625.0
2654,2015-11,Mission,Apartment,$125.00,45625.0
2655,2015-11,Mission,House,$84.00,30660.0
2656,2015-11,Mission,House,$169.00,61685.0
2657,2015-11,Mission,House,$75.00,27375.0
2658,2015-11,Mission,House,$200.00,73000.0
2659,2015-11,Mission,Apartment,$200.00,73000.0
2660,2015-11,Mission,Loft,$325.00,118625.0
2661,2015-11,Mission,Apartment,$176.00,64240.0
2662,2015-11,Mission,Apartment,$49.00,17885.0
2663,2015-11,Mission,Cabin,$100.00,36500.0
2664,2015-11,Mission,House,$99.00,36135.0
2665,2015-11,Mission,House,$80.00,29200.0
2666,2015-11,Mission,House,$85.00,31025.0
2667,2015-11,Mission,Apartment,$145.00,52925.0
2668,2015-11,Mission,Apartment,$49.00,17885.0
2669,2015-11,Mission,House,$450.00,164250.0
2670,2015-11,Mission,House,$280.00,102200.0
2671,2015-11,Mission,Apartment,$250.00,91250.0
2672,2015-11,Mission,Condominium,$350.00,127750.0
2673,2015-11,Mission,Townhouse,$97.00,35405.0
2674,2015-11,Mission,Apartment,$176.00,64240.0
2675,2015-11,Mission,Apartment,$105.00,38325.0
2676,2015-11,Mission,Apartment,$800.00,292000.0
2677,2015-11,Mission,Loft,$155.00,56575.0
2678,2015-11,Mission,Apartment,$445.00,162425.0
2679,2015-11,Mission,Apartment,$144.00,52560.0
2680,2015-11,Mission,Apartment,$168.00,61320.0
2681,2015-11,Mission,House,$135.00,49275.0
2682,2015-11,Mission,House,$250.00,91250.0
2683,2015-11,Mission,House,$65.00,23725.0
2684,2015-11,Mission,Apartment,$166.00,60590.0
2685,2015-11,Mission,Apartment,$85.00,31025.0
2686,2015-11,Mission,Apartment,$299.00,109135.0
2687,2015-11,Mission,House,$295.00,107675.0
2688,2015-11,Mission,Apartment,$50.00,18250.0
2689,2015-11,Mission,House,"$3,000.00",1095000.0
2690,2015-11,Mission,Apartment,$97.00,35405.0
2691,2015-11,Mission,Apartment,$190.00,69350.0
2692,2015-11,Mission,Apartment,$176.00,64240.0
2693,2015-11,Mission,Apartment,$135.00,49275.0
2694,2015-11,Mission,House,$65.00,23725.0
2695,2015-11,Mission,Apartment,$170.00,62050.0
2696,2015-11,Mission,House,$89.00,32485.0
2697,2015-11,Mission,Apartment,$49.00,17885.0
2698,2015-11,Mission,Apartment,$49.00,17885.0
2699,2015-11,Mission,Apartment,$49.00,17885.0
2700,2015-11,Mission,House,$49.00,17885.0
2701,2015-11,Mission,Apartment,$330.00,120450.0
2702,2015-11,Mission,Condominium,$125.00,45625.0
2703,2015-11,Mission,Apartment,$175.00,63875.0
2704,2015-11,Mission,Apartment,$220.00,80300.0
2705,2015-11,Mission,Apartment,$80.00,29200.0
2706,2015-11,Mission,Apartment,$110.00,40150.0
2707,2015-11,Mission,House,$200.00,73000.0
2708,2015-11,Mission,Apartment,$140.00,51100.0
2709,2015-11,Mission,Condominium,$299.00,109135.0
2710,2015-11,Mission,Apartment,$230.00,83950.0
2711,2015-11,Mission,Apartment,$75.00,27375.0
2712,2015-11,Mission,Loft,"$1,800.00",657000.0
2713,2015-11,Mission,Apartment,$150.00,54750.0
2714,2015-11,Mission,House,$125.00,45625.0
2715,2015-11,Mission,Apartment,$449.00,163885.0
2716,2015-11,Mission,Apartment,$130.00,47450.0
2717,2015-11,Mission,Apartment,$55.00,20075.0
2718,2015-11,Mission,Apartment,$175.00,63875.0
2719,2015-11,Mission,Apartment,$68.00,24820.0
2720,2015-11,Mission,House,$249.00,90885.0
2721,2015-11,Mission,Apartment,$200.00,73000.0
2722,2015-11,Mission,Apartment,$103.00,37595.0
2723,2015-11,Mission,Apartment,$170.00,62050.0
2724,2015-11,Mission,Apartment,$150.00,54750.0
2725,2015-11,Mission,Apartment,$99.00,36135.0
2726,2015-11,Mission,House,$100.00,36500.0
2727,2015-11,Mission,Apartment,$87.00,31755.0
2728,2015-11,Mission,Apartment,$100.00,36500.0
2729,2015-11,Mission,Apartment,$175.00,63875.0
2730,2015-11,Mission,House,$340.00,124100.0
2731,2015-11,Mission,House,$49.00,17885.0
2732,2015-11,Mission,Condominium,$195.00,71175.0
2733,2015-11,Mission,House,$49.00,17885.0
2734,2015-11,Mission,Apartment,$49.00,17885.0
2735,2015-11,Mission,Apartment,$280.00,102200.0
2736,2015-11,Mission,House,$395.00,144175.0
2737,2015-11,Mission,Apartment,$150.00,54750.0
2738,2015-11,Mission,Apartment,$179.00,65335.0
2739,2015-11,Mission,Apartment,$75.00,27375.0
2740,2015-11,Mission,Apartment,$260.00,94900.0
2741,2015-11,Mission,Apartment,$99.00,36135.0
2742,2015-11,Mission,Dorm,$70.00,25550.0
2743,2015-11,Mission,Apartment,$95.00,34675.0
2744,2015-11,Mission,House,$80.00,29200.0
2745,2015-11,Mission,House,$230.00,83950.0
